dataId,genre
102790,Mystery
102791,Crime
102791,Drama
102792,Drama
102793,Documentary
102793,Crime
102793,Drama
102794,Animation
102794,Adventure
102794,Comedy
101797,Documentary
101797,Comedy
101797,Musical
101798,Thriller
101799,Comedy
101799,Crime
101799,Drama
101800,Documentary
101800,Crime
101801,Comedy
101801,Drama
101801,Romance
101802,Comedy
101802,Drama
101803,Drama
101804,Documentary
101805,Comedy
101805,Romance
101806,Horror
101806,Thriller
101807,War
101808,Drama
101809,Drama
101810,Action
101810,Comedy
101810,Family
101811,Comedy
101811,Drama
101812,Comedy
101812,Horror
101812,Sci-Fi
101813,Short
101814,Action
101814,Crime
101814,Drama
101815,Comedy
101815,Romance
101816,Documentary
101816,Horror
101817,Horror
101817,Sci-Fi
101818,Documentary
101818,Comedy
101818,Sport
101819,Drama
101819,War
101820,Drama
101821,Comedy
101822,Documentary
101823,Documentary
101823,Biography
101823,Music
101824,Documentary
101824,Biography
101825,Crime
101826,Comedy
101826,Drama
101826,History
101827,Comedy
101828,Drama
101828,Thriller
101829,Action
101829,Crime
101829,Drama
101830,Comedy
101831,Adventure
101831,Fantasy
101832,Drama
101832,Horror
101832,Mystery
101833,Comedy
101833,Short
101834,Comedy
101834,Drama
101834,Mystery
101835,Documentary
101835,Music
101836,Comedy
101836,Music
101836,Romance
101837,Drama
101837,Romance
101837,Thriller
101838,Short
101838,Drama
101838,History
101839,Animation
101839,Short
101839,Comedy
101840,Short
101840,Music
101841,Drama
101842,Short
101843,Comedy
101844,Documentary
101844,Short
101845,Animation
101845,Short
101845,Comedy
101846,Drama
101846,Thriller
101847,Drama
101847,Horror
101847,Thriller
101848,Drama
101849,Drama
101849,Fantasy
101849,Romance
101850,Documentary
101851,Action
101851,Thriller
101852,Short
101852,Sport
101853,Animation
101853,Short
101853,Horror
101854,Action
101854,Drama
101854,Romance
101855,Documentary
101855,Short
101856,Comedy
101856,Drama
101856,Romance
101857,Drama
101857,Music
101857,Romance
101858,n
101858,u
101858,l
101858,l
101859,Short
101859,Drama
101860,Horror
101861,Comedy
101862,Short
101862,Action
101862,Drama
101863,Animation
101863,Adventure
101863,Family
101864,Comedy
101864,Drama
101865,Fantasy
101865,Horror
101865,Sci-Fi
101866,Action
101866,Drama
101866,Romance
101867,Romance
101868,Drama
101868,Fantasy
101868,Romance
101869,Comedy
101870,Drama
101870,Romance
101870,Thriller
101871,Comedy
101871,Drama
101871,Romance
101872,Musical
101873,Crime
101873,Drama
101873,Thriller
101874,Action
101874,Drama
101875,Comedy
101875,Family
101876,Drama
101877,Adventure
101877,Drama
101877,Horror
101878,Action
101878,Drama
101878,Fantasy
101879,Horror
101879,Thriller
101880,Thriller
101881,Drama
101881,Thriller
101882,Adventure
101882,Drama
101883,Comedy
101883,Drama
101884,Drama
101885,Crime
101885,Drama
101885,Romance
101886,Short
101886,Action
101887,Drama
101887,Romance
101888,Horror
101889,Biography
101889,Drama
101889,Romance
101890,Drama
101890,Romance
101890,War
101891,Horror
101892,Documentary
101893,Adventure
101893,Drama
101893,Fantasy
101894,Adventure
101894,Family
101894,Mystery
101895,Action
101895,Crime
101895,Drama
101896,Drama
101896,Musical
101896,Mystery
101897,Comedy
101897,Musical
101898,Drama
101898,Horror
101898,Mystery
101899,Comedy
101899,Family
101899,Music
101900,Drama
101901,Documentary
101901,Drama
101901,Fantasy
101902,Documentary
101902,Short
101902,Sport
101903,Comedy
101903,Drama
101904,Documentary
101905,Drama
101906,Comedy
101906,Drama
101907,Drama
101907,Romance
101908,Drama
101908,Sport
101909,Drama
101909,Music
101910,Drama
101910,History
101910,Romance
101911,Comedy
101911,Family
101912,Documentary
101912,History
101913,Drama
101914,Fantasy
101914,Mystery
101915,Documentary
101916,Drama
101917,Fantasy
101917,Horror
101918,Documentary
101918,Music
101919,Action
101919,Crime
101919,Drama
101920,Comedy
101920,Drama
101921,Documentary
101921,Music
101922,Drama
101923,Comedy
101923,Drama
101924,Family
101924,Animation
101924,Comedy
101925,Comedy
101925,Drama
101926,Comedy
101927,Comedy
101928,Comedy
101929,Comedy
101929,Romance
101930,Drama
101931,Drama
101932,Documentary
101933,Documentary
101933,Biography
101933,Comedy
101934,Animation
101934,Family
101935,Drama
101936,Family
101936,Animation
101936,Short
101937,Comedy
101937,Family
101938,Action
101938,Adventure
101938,Drama
101939,Horror
101940,Family
101941,Documentary
101942,Documentary
101942,Music
101943,Comedy
101943,Music
101943,Romance
101944,Family
101944,Animation
101944,Short
101945,Documentary
101946,Drama
101946,History
101946,Musical
101947,Comedy
101947,Drama
101948,Thriller
101949,Comedy
101949,Crime
101949,Drama
101950,Documentary
101950,Short
101950,Biography
101951,Comedy
101952,Comedy
101953,Documentary
101954,Comedy
101954,Family
101955,Drama
101956,Short
101956,Fantasy
101956,Romance
101957,Short
101958,Documentary
101958,Short
101959,Drama
101960,Comedy
101961,Western
101962,Comedy
101962,Drama
101963,Comedy
101964,Drama
101965,Horror
101966,Thriller
101967,Documentary
101968,Sci-Fi
101969,Horror
101969,Thriller
101970,Animation
101970,Action
101970,Adventure
101971,Comedy
101971,Romance
101971,Sport
101972,Animation
101972,Adventure
101972,Comedy
101973,Horror
101974,Documentary
101975,Family
101975,Fantasy
101976,Drama
101977,Comedy
101978,Drama
101978,Western
101978,Adventure
101979,Biography
101979,Crime
101979,Drama
101980,Comedy
101981,Horror
101981,Mystery
101981,Thriller
101982,Comedy
101982,Drama
101983,Comedy
101983,Drama
101984,Drama
101985,Crime
101985,Drama
101985,Thriller
101986,Thriller
101987,Comedy
101987,Crime
101988,Drama
101989,Comedy
101989,Family
101989,Fantasy
101990,Drama
101990,Thriller
101991,Comedy
101991,Crime
101991,Family
101992,Western
101993,Horror
101994,Crime
101994,Drama
101994,Romance
101995,Thriller
101996,Animation
101996,Short
101996,Comedy
101997,Comedy
101997,Drama
101998,Animation
101998,Short
101998,Comedy
101999,Drama
101999,Romance
102000,Comedy
102001,Comedy
102001,Drama
102001,Family
102002,Drama
102002,Horror
102002,Thriller
102003,Comedy
102004,Drama
102004,Romance
102005,Drama
102006,Drama
102007,Action
102007,Adventure
102007,War
102008,Animation
102008,Short
102008,Adventure
102009,Comedy
102009,Family
102009,Sport
102010,Drama
102010,Mystery
102010,Thriller
102011,Drama
102011,Romance
102011,War
102012,Documentary
102013,Action
102013,Drama
102014,Documentary
102015,Action
102015,Drama
102016,Comedy
102016,Drama
102016,Music
102017,Documentary
102018,Mystery
102018,Thriller
102019,Crime
102019,Drama
102020,Action
102020,Drama
102021,Drama
102021,Thriller
102022,Animation
102022,Comedy
102022,Fantasy
102023,Comedy
102024,Action
102024,Comedy
102024,Western
102025,Adventure
102025,Comedy
102025,Drama
102026,War
102026,Drama
102027,Crime
102027,Drama
102027,Mystery
102028,Animation
102028,Action
102028,Sport
102029,Horror
102030,Animation
102030,Comedy
102030,Family
102031,Documentary
102032,Comedy
102033,Biography
102033,Drama
102033,Music
102034,Comedy
102035,Drama
102036,Drama
102037,Documentary
102038,Documentary
102038,Comedy
102038,Music
102039,Short
102039,Drama
102040,Documentary
102040,Short
102041,Documentary
102041,History
102042,Family
102042,Animation
102042,Short
102043,Crime
102043,Drama
102043,Thriller
102044,Comedy
102045,Family
102045,Animation
102045,Short
102046,Documentary
102046,Short
102046,Comedy
102047,Short
102047,Documentary
102048,Romance
102049,Documentary
102049,Music
102050,Short
102050,Documentary
102051,Documentary
102052,Romance
102053,Comedy
102054,Thriller
102055,Comedy
102055,Drama
102055,Romance
102056,Comedy
102056,Horror
102057,Crime
102057,Drama
102058,Horror
102059,Romance
102060,Comedy
102061,Sci-Fi
102061,Thriller
102062,Biography
102062,Drama
102063,Crime
102063,Drama
102064,Action
102064,Drama
102064,Romance
102065,Thriller
102066,Comedy
102066,Horror
102067,Drama
102067,Romance
102068,Comedy
102068,Drama
102069,Action
102069,Crime
102069,Drama
102070,Fantasy
102070,Sci-Fi
102071,Crime
102071,Romance
102071,Thriller
102072,Drama
102072,Mystery
102072,Romance
102073,Comedy
102073,Drama
102074,Drama
102074,Thriller
102075,Horror
102075,Mystery
102075,Sci-Fi
102076,Drama
102076,Sport
102077,Comedy
102077,Short
102078,Action
102078,Adventure
102078,Drama
102079,Documentary
102080,Action
102080,Adventure
102080,Romance
102081,Horror
102081,Western
102082,Drama
102083,Drama
102083,Romance
102083,War
102084,Drama
102084,Family
102085,Drama
102085,Sport
102086,Horror
102087,Documentary
102087,Comedy
102088,Animation
102088,Adventure
102088,Family
102089,Comedy
102090,Western
102091,Comedy
102091,Music
102091,Musical
102092,Horror
102092,Thriller
102093,Thriller
102094,Adventure
102094,Fantasy
102095,Action
102095,Sci-Fi
102096,Drama
102096,Thriller
102097,Documentary
102097,Biography
102098,Crime
102098,Drama
102098,Thriller
102099,Drama
102100,Drama
102101,Action
102101,Crime
102102,Documentary
102102,Biography
102103,Comedy
102103,Family
102103,Fantasy
102104,Documentary
102104,Music
102105,Comedy
102106,Drama
102107,Documentary
102107,Biography
102107,History
102108,Action
102108,Crime
102108,Thriller
102109,Documentary
102110,Action
102110,Drama
102110,Thriller
102111,Short
102111,Comedy
102111,Horror
102112,Drama
102113,Action
102113,Comedy
102113,Horror
102114,Comedy
102114,Sci-Fi
102115,Documentary
102116,Comedy
102117,Comedy
102117,Romance
102118,Drama
102118,Music
102118,Romance
102119,Short
102119,Comedy
102120,Documentary
102121,Documentary
102122,Short
102123,Comedy
102124,Comedy
102124,Drama
102125,Comedy
102125,Family
102125,Animation
102126,Drama
102127,Drama
102128,Horror
102129,Comedy
102129,Drama
102129,Romance
102130,Comedy
102131,Animation
102131,Adventure
102131,Sci-Fi
102132,Action
102132,Drama
102133,Comedy
102134,Comedy
102134,Romance
102135,Crime
102135,Drama
102135,Mystery
102136,Drama
102136,Romance
102137,Comedy
102137,Drama
102138,Drama
102139,Horror
102140,Comedy
102140,Fantasy
102140,Horror
102141,Comedy
102141,Family
102141,Romance
102142,Drama
102142,Romance
102143,Short
102144,Comedy
102144,Crime
102145,Documentary
102146,Family
102146,Animation
102146,Short
102147,Action
102147,Adventure
102147,Comedy
102148,Adventure
102149,Comedy
102149,Drama
102150,Crime
102150,Drama
102150,Thriller
102151,Animation
102151,Short
102151,Comedy
102152,Animation
102152,Short
102152,Comedy
102153,Documentary
102153,Horror
102153,Music
102154,Short
102154,Comedy
102154,Fantasy
102155,Short
102155,Comedy
102156,Documentary
102156,Short
102156,Sport
102157,Adventure
102157,Romance
102158,Documentary
102159,Short
102159,Drama
102160,Drama
102160,Music
102161,Comedy
102161,Romance
102162,Drama
102163,Documentary
102163,Short
102164,Drama
102164,Thriller
102165,Action
102165,Crime
102165,Drama
102166,Horror
102166,Sci-Fi
102166,Thriller
102167,Romance
102168,Action
102168,Adventure
102168,Family
102169,Thriller
102170,Action
102170,Crime
102170,Drama
102171,History
102171,Thriller
102171,War
102172,Comedy
102172,Drama
102173,Comedy
102173,Horror
102173,Sci-Fi
102174,Family
102174,Romance
102175,Crime
102175,Mystery
102175,Thriller
102176,Comedy
102176,Drama
102177,Comedy
102177,Drama
102177,Mystery
102178,Thriller
102179,Horror
102179,Thriller
102180,Crime
102180,Drama
102180,Thriller
102181,Adventure
102181,Drama
102182,Action
102182,Drama
102182,War
102183,Crime
102183,Drama
102183,Thriller
102184,Drama
102185,Comedy
102186,Crime
102186,Drama
102186,Film-Noir
102187,Short
102187,Drama
102187,Horror
102188,Thriller
102189,Documentary
102189,Biography
102189,Drama
102190,Action
102190,Crime
102190,Drama
102191,Animation
102191,Adventure
102191,Drama
102192,Drama
102193,Drama
102194,Horror
102194,Thriller
102195,Comedy
102195,Romance
102196,Adventure
102196,Fantasy
102197,Documentary
102198,Comedy
102198,Drama
102198,Music
102199,Horror
102199,Mystery
102199,Thriller
102200,Drama
102201,Comedy
102201,Sci-Fi
102202,Crime
102202,Drama
102203,Comedy
102203,Romance
102204,Comedy
102204,Drama
102205,Documentary
102206,Drama
102207,Drama
102208,Drama
102208,Mystery
102209,Short
102209,Comedy
102209,Drama
102210,Drama
102210,Romance
102210,Thriller
102211,Action
102211,Drama
102211,War
102212,Horror
102213,Drama
102214,Comedy
102214,Western
102215,Documentary
102215,Short
102216,Drama
102217,Family
102217,Sci-Fi
102218,Drama
102219,Western
102220,Documentary
102221,Comedy
102221,Drama
102221,War
102222,Crime
102222,Mystery
102222,Thriller
102223,Horror
102224,Documentary
102224,Drama
102224,News
102225,Action
102225,Drama
102226,Short
102226,Drama
102226,Mystery
102227,Drama
102228,Drama
102229,Drama
102230,Drama
102231,Drama
102231,Musical
102231,Romance
102232,Crime
102232,Drama
102233,Drama
102233,Thriller
102234,Animation
102234,Short
102234,Comedy
102235,Comedy
102236,Animation
102236,Short
102236,Comedy
102237,Comedy
102237,Romance
102238,Animation
102238,Comedy
102238,Short
102239,Documentary
102239,Biography
102239,History
102240,Drama
102240,Fantasy
102240,Mystery
102241,Comedy
102241,Drama
102241,Musical
102242,Action
102242,Drama
102243,Animation
102243,Adventure
102243,Comedy
102244,Family
102244,Animation
102244,Short
102245,Horror
102245,Thriller
102246,Short
102246,Comedy
102247,Drama
102247,Fantasy
102247,Romance
102248,Crime
102248,Drama
102249,Comedy
102249,Drama
102250,Drama
102251,Action
102251,Crime
102251,Mystery
102252,Documentary
102253,Adventure
102253,Comedy
102253,Romance
102254,Comedy
102254,Drama
102254,Romance
102255,Horror
102255,Mystery
102256,Action
102256,Mystery
102257,Comedy
102257,Musical
102258,Documentary
102259,Drama
102260,Documentary
102261,Drama
102262,Documentary
102262,Music
102263,Action
102263,Drama
102263,History
102264,Comedy
102265,Comedy
102266,Family
102266,Comedy
102266,Animation
102267,Comedy
102267,Romance
102268,Documentary
102268,Short
102269,Short
102269,Sci-Fi
102270,Comedy
102270,Fantasy
102270,Horror
102271,Documentary
102272,Comedy
102272,Drama
102273,Short
102273,Drama
102273,History
102274,Short
102275,Documentary
102276,Comedy
102277,Action
102277,Drama
102278,Documentary
102279,Drama
102280,Romance
102281,Comedy
102281,Horror
102282,Horror
102283,Action
102283,Drama
102283,Horror
102284,Action
102284,Drama
